"","cond","Site01_AIC","Site02_AIC","Site03_AIC","Site04_AIC","Site05_AIC","Site06_AIC","Site07_AIC","Site08_AIC","Site09_AIC","Site10_AIC","Site11_AIC","Site12_AIC","Site13_AIC","Site14_AIC","Site15_AIC","Site16_AIC","Site17_AIC","Site18_AIC","Site19_AIC","Site20_AIC","Site21_AIC","Site22_AIC","Site23_AIC","Site24_AIC","Site25_AIC","Site26_AIC","Site27_AIC","Site28_AIC","Site29_AIC","Site30_AIC","Site31_AIC","Site32_AIC","Site33_AIC","Site34_AIC","Site35_AIC","Site36_AIC","Site37_AIC","Site38_AIC","Site39_AIC","Site40_AIC","Site41_AIC","Site42_AIC","Site43_AIC","Site44_AIC","Site45_AIC","Site46_AIC","Site47_AIC","Site48_AIC","Site49_AIC","Site50_AIC","Site51_AIC","Site52_AIC","Site53_AIC","Site54_AIC","Site55_AIC","Site56_AIC","Site57_AIC","Site58_AIC","Site59_AIC","Site60_AIC","Site61_AIC","Site62_AIC","Site63_AIC","Site64_AIC","Site65_AIC","Site66_AIC","Site67_AIC","Site68_AIC","Site69_AIC","Site70_AIC","Site71_AIC","Site72_AIC","Site73_AIC","Site74_AIC","Site75_AIC","Site76_AIC","Site77_AIC","Site78_AIC"
"51","55_Pasture_Inceptisol",9.537283105704,10.8131767610806,11.7863892812225,8.21636942444892,7.85836154753214,8.04113592063304,6.03913726073349,6.97050679614341,5.3221495745094,1.61663069901806,3.11801270706959,1.2645160082067,9.75728908828933,9.22294785446479,10.8020832464772,6.79645800510717,6.66976286300587,6.65100064256276,7.14823742544659,3.5324482546663,3.42199619812678,7.72951422330085,8.91429345975184,8.76822146262328,5.99308174667749,6.36031333137063,6.58678799314826,11.6043964477756,9.92144062437478,13.0886092026786,5.85862935750853,6.77138773652812,7.66299811827392,6.84476624950026,6.66879305003199,9.3467893756252,8.22380313148731,8.28424411459867,10.7932566616845,7.38789615027951,8.56888329339572,6.74743238928795,4.46264227798545,4.59262037890932,5.18084776201415,2.29605964322318,1.36935270872207,2.40474092429982,0.677729236420408,1.22753286893246,1.31970373758349,-6.26990570700555,-4.68681487611427,-6.93743364143864,1.67525542047548,0.65525934377333,1.18085993408224,4.52804848258282,3.8201153380082,4.01722298226679,3.26584147543755,4.68754582693766,3.49071381606085,5.23685843492334,2.70875314046702,4.35526124535441,5.45298177954618,4.09398016088734,6.95208263850671,0.430571345073565,-1.93053653723129,-0.473023823342428,-1.81435295131536,-1.13635764924886,-0.504758940626393,-5.84528717380269,-6.20393669645916,-6.57503642831415
"52","56_Pasture_Inceptisol",9.5373389310385,10.8132227232165,11.7863809863273,8.21625909769623,7.85818447002279,8.04072586744146,6.03919162487815,6.97061414232278,5.32224191015396,1.61728545456812,3.11779535887813,1.26478703936168,9.75695284967729,9.2226797385926,10.8020717310862,6.79625285318611,6.66955657600824,6.65069498276042,7.14736994548189,3.53129433225208,3.42059519344636,7.72917657467757,8.9136238874949,8.76785623186878,5.9931657133254,6.36036866235487,6.58669665313847,11.6043879516173,9.92142175057369,13.0884941820638,5.85868419348768,6.77143600163391,7.6630802488418,6.84475643123798,6.66878901783291,9.34651911630364,8.22394171683403,8.28350432227578,10.7933541841113,7.38791502992536,8.56888990626211,6.74742723824594,4.4619582213956,4.59142403310655,5.17955453417044,2.28991560939319,1.36778512898239,2.40208106909138,0.667053148478793,1.21957683097284,1.31150672334707,-6.27020664329451,-4.71243855857115,-6.93829181232059,1.67160476525867,0.647562639907645,1.17299843887871,4.52538535625886,3.81693916704591,4.01318243782879,3.26381807725598,4.68677793806364,3.48957486561657,5.23676405306695,2.70465333995227,4.35456734592132,5.45298177954289,4.093996607375,6.95208263850577,0.43149017062163,-1.9305265655308,-0.472483398796263,-1.81392830842301,-1.13636223183992,-0.504465963271182,-5.8820687267933,-6.23495281878332,-6.56305227057456
"53","57_Pasture_Inceptisol",9.53733312796026,10.8132179475903,11.7863818530468,8.21627056724054,7.85820287461758,8.04076847707332,6.03918598510563,6.97060300286204,5.3222323440353,1.61721812923459,3.11781794029705,1.2647592037116,9.75698781028694,9.22270764420868,10.8020729322726,6.79627414668514,6.66957797399711,6.65072671111524,7.14745999353846,3.53141383356448,3.42074041085753,7.72921167797529,8.91369349075134,8.76789420875178,5.99315705616569,6.36036292085938,6.58670613969185,11.6043888384796,9.92142371405084,13.088506141109,5.85867850235393,6.77143099342088,7.66307172892648,6.8447574576999,6.66878943791866,9.34654722295925,8.22392731353357,8.28358119124124,10.7933440399077,7.38791306916458,8.56888921919021,6.74742777349263,4.46202924938943,4.59154816290159,5.17968903891606,2.29055758849507,1.36795842560752,2.40235850167591,0.6681527854003,1.22039358528017,1.31234773204306,-6.27000889413766,-4.70973802440944,-6.93798579610013,1.67198065639538,0.648352619408808,1.17380627008777,4.52566182429324,3.81726866826216,4.01360134384357,3.26402815593642,4.68685774735314,3.48969317169244,5.23677454140138,2.70508001828621,4.35464059864644,5.45298177954282,4.0939949005555,6.95208263804107,0.431397204275136,-1.93052756469805,-0.472537948621187,-1.8139710308799,-1.1363617746086,-0.504495476388185,-5.87766280453001,-6.2314229375741,-6.5628446816051
"54","58_Protected Non-native Forest_Ultisol",9.53703415783898,10.8129712312005,11.7864251082702,8.21686114343572,7.85915190447328,8.0429686473077,6.03889178702307,6.97002301881543,5.32172924062325,1.61350559672522,3.11898379142784,1.26321287491146,9.75878625523272,9.22413448326781,10.8021335143472,6.79738134821829,6.67069488921292,6.65237560473124,7.15213997847842,3.53771467442193,3.42835499739837,7.73101869061519,8.91727927444956,8.7698475631871,5.99268839765238,6.36006389892887,6.58719749521081,11.6044340387701,9.92152441611371,13.0891200720616,5.8583823994991,6.77117013308393,7.66262716515629,6.84480849441745,6.66881078587045,9.34799196727193,8.22318441361481,8.28755186359224,10.7928234458705,7.38781149397124,8.56885371388174,6.74745541384662,4.46571376116554,4.59801654021528,5.18659469665098,2.32221280170746,1.37291285225571,2.4161549118693,0.727816202144954,1.2657515557114,1.35933440689899,-6.32318313628061,-4.59033197070129,-7.00642026722515,1.69253094874509,0.692414250744637,1.21851813279007,4.54001925294181,3.83445396455921,4.03553545019634,3.27493171632075,4.69097343848758,3.49581603435651,5.23709676495476,2.72685616666473,4.35804636347263,5.45298177953753,4.09390607948731,6.95208263850725,0.425690159664759,-1.93059375300125,-0.475946356224105,-1.81670476694764,-1.13633063794023,-0.506366841484175,-5.92300274748678,-6.20340297428661,-7.07156578670798
"55","59_Protected Non-native Forest_Ultisol",9.53707860489694,10.8130079941784,11.7864188508576,8.21677338588763,7.85901071287072,8.04264093704063,6.03893598213751,6.97011000544588,5.32180532931436,1.61408953535856,3.1188103405245,1.2634575265063,9.75851922202552,9.22392370291262,10.8021246692349,6.79721547025461,6.67052701769035,6.652128684526,7.15143910178713,3.53675966769631,3.4272061981147,7.73075023048875,8.91674619427687,8.76955755252237,5.99276092347238,6.36010875717681,6.58712412086907,11.6044273569763,9.92150950114864,13.0890291087518,5.85842678393706,6.77120927034005,7.6626939639134,6.84480113744198,6.66880764878942,9.34777756849857,8.22329496375736,8.28696025361444,10.792900591515,7.38782666452191,8.56885900583898,6.74745129661597,4.46516286715323,4.59704572465136,5.18557117053239,2.31773687980203,1.37277363793724,2.41419493623771,0.718602922673755,1.25859755075955,1.35187128849145,-6.30606322150831,-4.60445205475212,-6.98392567687669,1.68932105259917,0.685420402258388,1.2114670587544,4.53787063464232,3.83187287658964,4.0322303467063,3.27330067581517,4.69036109592329,3.4949023116702,5.23707667172399,2.72365097513657,4.35758789109983,5.45298177952561,4.09391939532252,6.95208263850726,0.426669602719819,-1.93058165543696,-0.475352567289729,-1.81621915541804,-1.13633645455764,-0.506036861579598,-5.87253500854022,-6.18103408652883,-6.93331251844192
"56","6_Conventional Cropland_Mollisol",9.53636145762486,10.8124112428553,11.7865124723918,8.21818733403759,7.86129278099625,8.0479548068483,6.03820258855373,6.96867297982862,5.32051923891212,1.60296483382433,3.12157696798095,1.2587174968147,9.76281330843586,9.22726708436539,10.8022605286411,6.79994776375782,6.67331681722362,6.65619060457823,7.16297113822025,3.55301097759596,3.44649694214268,7.73507400003778,8.92534705390136,8.77422024761513,5.9914627050248,6.35936725525367,6.58832206306905,11.6045334521457,9.92174777974569,13.090483864205,5.85769464231152,6.77056208798938,7.66158480558367,6.84490979428184,6.66885668726221,9.35122014222883,8.22150678935034,8.29656167223386,10.7916663762152,7.38757886537778,8.56877303988029,6.74751806275504,4.47418383837451,4.61311330651088,5.20192749092402,2.36739317488114,1.32293041169235,2.43357408148325,0.865889466692171,1.38579752732756,1.49529361029431,-6.96831460287631,-4.74174381408849,-7.7789244472692,1.74922758287321,0.821825050603133,1.34574875202085,4.5731410203919,3.87466131301688,4.08751832103464,3.30005235027568,4.70025858608926,3.50979191632787,5.23609104830885,2.77268419880603,4.36256527042311,5.4529817795414,4.09369965917745,6.95208263850046,0.400278617902495,-1.93110899687849,-0.493040722466639,-1.83270861675059,-1.1360199652933,-0.516705392877862,-7.64053494426485,-7.48498345279085,NA
"57","60_Protected Non-native Forest_Ultisol",9.53712459620089,10.8130460034393,11.7864123124338,8.21668256356141,7.85886465257067,8.04230206877201,6.03898154342983,6.97019973227932,5.32188358017489,1.6146814672388,3.11863085397672,1.26370499583389,9.75824279239411,9.22370510430186,10.8021154575028,6.79704430011399,6.67035399000731,6.65187384459532,7.1507157687805,3.53577831002516,3.42602371530217,7.73047237592789,8.91619458999136,8.76925733039512,5.99283490915574,6.36015502467151,6.58704831755161,11.6044204334835,9.92149404744113,13.0889348769225,5.85847257616131,6.77124963570383,7.66276282140799,6.8447934397104,6.66880438921004,9.34755557771938,8.22340931600275,8.28634857464625,10.7929805085684,7.38784233644455,8.56886447671977,6.74744703927381,4.4645939812982,4.59604457576333,5.18451089591796,2.31300352332793,1.37237619876089,2.41212364646886,0.709184073947697,1.25134600954282,1.34433140339803,-6.29208977119971,-4.62078467110769,-6.96562870467008,1.68605889062823,0.678354438128744,1.20432547515393,4.53565256543229,3.82921179382799,4.02882680847744,3.27161667076995,4.68972764642412,3.49395811184337,5.23704543709531,2.72032053995449,4.35709524887406,5.45298177947352,4.09393313269102,6.95208263850649,0.427629306356158,-1.93057011449514,-0.474774447383543,-1.81575023451287,-1.13634194910683,-0.505717226378739,-5.83845524927553,-6.16965698871204,-6.80948610420587
"58","61_Pasture_Ultisol",9.53693681590672,10.8128906152839,11.7864386016035,8.21705328394411,7.85946124228682,8.04368710211351,6.03879443014306,6.96983157155163,5.32156098676229,1.61218422393467,3.11936344269406,1.26265739565465,9.75937065773255,9.22459446155924,10.8021526889476,6.79774620258405,6.67106480127068,6.65291857227563,7.15368123296253,3.53982919890842,3.43089185515562,7.7316064098468,8.91844674057332,8.77048222628947,5.99252600958008,6.35996515847587,6.58735858879225,11.6044486179829,9.92155701184464,13.0893189190048,5.85828474592974,6.77108397972575,7.66247999547294,6.84482432289577,6.66881761137228,9.34846103867228,8.22294217225373,8.2888491157386,10.7926547957642,7.38777818390262,8.56884210771343,6.74746444051338,4.46692405780963,4.60015402296991,5.18883218761508,2.33161688676236,1.37225607854522,2.42026804077541,0.748319953192272,1.28190964772359,1.37630438831821,-6.37369218461461,-4.56644902816435,-7.07259729130744,1.69976511824726,0.708323140735184,1.23449136249725,4.54474211207391,3.8401389686882,4.04282864658553,3.27851612148762,4.69231505830277,3.49782135085722,5.23710544678821,2.73382296980084,4.35898790025094,5.45298177954419,4.09387677977917,6.95208263849942,0.423346045525875,-1.93062413231253,-0.477383675258527,-1.81789731596629,-1.13631577736954,-0.507172789009173,-6.09144822335859,-6.29404634107475,-7.4151101526576
"59","62_Pasture_Ultisol",9.53690169874229,10.8128614974701,11.7864433985276,8.21712258274304,7.85957287973131,8.04394654668921,6.03875911478794,6.96976218555287,5.32149973714122,1.61169262589371,3.11950027113706,1.26245009284788,9.75958134831216,9.22475985119458,10.8021595402747,6.79787836076748,6.67119902053879,6.65311519836562,7.15423940042313,3.54059990206627,3.43181417406005,7.73181835548538,8.91886791498459,8.77071102841417,5.99246621733485,6.35992936783244,6.58741684020454,11.6044538597845,9.92156874861332,13.089390526726,5.8582493625824,6.77105274949547,7.66242660469046,6.84482993720838,6.6688200586007,9.34863010274975,8.22285473845206,8.28931765111559,10.7925940553497,7.38776613797718,8.5688379150688,6.74746770027263,4.46736197005551,4.60092898931745,5.18963796731357,2.33485442539244,1.37165258042322,2.42167859957225,0.755805366759102,1.28789904298882,1.38264314703891,-6.39637330489422,-4.5606428503763,-7.10207302032316,1.70244633761737,0.714270113216445,1.24043874674007,4.5464517577682,3.84220082750924,4.04547836509892,3.27981340782512,4.69279924347768,3.49854621155204,5.237096592007,2.73631633187786,4.35930583909212,5.45298177954553,4.09386616303345,6.95208263850369,0.422425859577782,-1.93063664386608,-0.477954399153173,-1.81837771237852,-1.13630954674799,-0.50749569857605,-6.16936901938217,-6.34063240764261,-7.54557978439547
"60","63_Pasture_Ultisol",9.53687346983513,10.8128380778524,11.7864472272766,8.21717828124451,7.85966263437198,8.04415520098392,6.03873065202627,6.9697062864488,5.32145028830881,1.61129152138434,3.11961018541712,1.26228069750554,9.75975065883724,9.22489258702331,10.8021650222592,6.79798480101917,6.67130721025092,6.65327354235814,7.15468890091058,3.54122248748344,3.43255833851091,7.73198870400733,8.91920647446779,8.77089488931498,5.99241768528013,6.35990053236597,6.58746371748617,11.6044580691713,9.92157817438609,13.0894480437124,5.85822086246442,6.7710275873885,7.66238357146699,6.84483441322443,6.66882201996643,9.34876594112041,8.22278443826418,8.28969449070622,10.7925452648109,7.38775644370256,8.56883454266462,6.74747032187148,4.4677144770221,4.60155342852059,5.19028512981009,2.33738945087395,1.37101030209269,2.42277928682164,0.761847387120741,1.29277245208186,1.38782372055688,-6.41630309202071,-4.55720891429477,-7.12781349405792,1.70463001101271,0.719133314875094,1.2452926740729,4.54782828651633,3.84386246435497,4.04761553080499,3.28085783604012,4.69318852246103,3.49912943459728,5.23708463039768,2.73831212148859,4.35955282503343,5.45298177947777,4.09385761080322,6.95208263850528,0.421654614619811,-1.93064741361751,-0.478435677007902,-1.81878592050597,-1.136304136201,-0.507769298348778,-6.2373677593494,-6.38304179708175,-7.65080823734669
"61","64_Organic Cropland_Ultisol",9.53704856880483,10.8129831539993,11.7864230860558,8.21683269166809,7.85910612244737,8.04286237126015,6.03890613398052,6.97005125170285,5.32175396100248,1.61369622661866,3.11892755710909,1.26329279949837,9.75869968762188,9.22406619390856,10.802130652687,6.79732751686799,6.67064038999757,6.65229547764448,7.15191253849235,3.53740431852369,3.42798187136366,7.73093165496397,8.91710643529241,8.76975354859546,5.99271202199958,6.36007845878486,6.58717369271477,11.6044318640749,9.92151958267687,13.0890905880662,5.85839680418437,6.77118283622333,7.6626488505208,6.84480611795874,6.6688097701485,9.3479224664843,8.22322026104854,8.28735999749689,10.7928484495287,7.38781641536199,8.56885543019601,6.74745407862146,4.46553502644503,4.59770142096568,5.18626296698875,2.32077292324923,1.372895540487,2.41552435973981,0.724817688081389,1.26341649316708,1.35689540757968,-6.31723326095454,-4.59471450193911,-6.99859951330432,1.69148394851726,0.690128557662172,1.21621567295152,4.53932207030854,3.83361609507261,4.03446213269801,3.27440250195709,4.69077488241391,3.49551964817126,5.23709134537506,2.72581848312639,4.35789963757873,5.45298177953943,4.09391040113755,6.9520826385073,0.426013563894518,-1.93058971963616,-0.475749862713136,-1.81654361961455,-1.13633258269212,-0.506257456377034,-5.90474524383776,-6.19487440278292,-7.02501883757778
"62","65_Organic Cropland_Ultisol",9.53717695760195,10.8130892388675,11.7864047895721,8.21657914248862,7.85869840799096,8.04191654506581,6.03903320653751,6.97030153932114,5.32197207820005,1.615340623176,3.11842654515908,1.26397992878599,9.75792791620239,9.22345561672793,10.802104896391,6.79685000235369,6.67015782992353,6.65158452068242,7.14989457871904,3.53466938982895,3.42468510912838,7.73015595188679,8.91556657959428,8.76891533890739,5.99291783887353,6.36020751650329,6.58696216321451,11.6044125296256,9.9214764284471,13.0888274460429,5.85852454512588,6.77129542943718,7.66284089384441,6.84478457070022,6.66880066145778,9.34730266146907,8.22353945871972,8.28565275822207,10.7930716081116,7.38786014730555,8.56887069918271,6.74744219590195,4.46394772375527,4.5949089571089,5.18330232384597,2.30750393135066,1.37164067070693,2.40972089856247,0.698614190236153,1.24327775518502,1.33596740944182,-6.28055002793666,-4.64116093065127,-6.95066272659983,1.68241619897452,0.6705145155849,1.19638085708352,4.53313371827952,3.82619407669922,4.02497203901795,3.26970399894134,4.68900667399857,3.49288470807402,5.23699713263759,2.71651340563292,4.356512344602,5.45298177954412,4.0939487221222,6.95208263850417,0.428660500646255,-1.93055804602331,-0.47415721732419,-1.81525373696397,-1.13634764048037,-0.505377724177865,-5.82110631061518,-6.16978338537098,-6.69750071442265
"63","66_Organic Cropland_Ultisol",9.53707053606449,10.8130013224857,11.7864199912922,8.21678931834265,7.85903634193513,8.04270041341486,6.03892797102011,6.97009423399366,5.32179155040218,1.61398440621727,3.11884183022118,1.26341351888385,9.75856770779929,9.22396200237376,10.8021262791438,6.79724555012462,6.67055744491546,6.65217346335961,7.15156620438536,3.53693255461218,3.42741430839543,7.73079897112352,8.91684296909394,8.76961021093628,5.99274783234787,6.36010062425013,6.58713743262741,11.6044285725338,9.92151220823977,13.0890456346794,5.8584187359731,6.77120217476034,7.66268185593464,6.84480247902937,6.66880821924252,9.34781649777438,8.2232748974196,8.28706761915926,10.7928865803846,7.38782391230576,8.56885804549458,6.74745204384302,4.46526279472632,4.59722172469432,5.18575706451633,2.31855697296633,1.37281748759081,2.41455400054999,0.72026768516031,1.25988586335378,1.3532131258828,-6.30890221138391,-4.601759349523,-6.98765309361962,1.68989954229019,0.686677843346906,1.21273608415863,4.53826032366077,3.83234075812645,4.03282918918836,3.27359651018948,4.69047224796266,3.4950680976277,5.2370810604597,2.72423385937783,4.35767242074267,5.45298177771162,4.09391698089759,6.95208263850729,0.426495708327166,-1.93058377854629,-0.475457709057328,-1.81630484720487,-1.13633543763629,-0.506095165984495,-5.88041001513483,-6.18423814085569,-6.95718583026886
"64","67_Conventional Cropland_Andisol",9.53718019522111,10.8130919108687,11.7864043216598,8.21657274706961,7.85868813034097,8.04189271679337,6.03903639367834,6.97030782216693,5.32197752968985,1.61538087540658,3.11841391479576,1.26399669573867,9.75790844157818,9.22344016912956,10.8021042408033,6.7968380087193,6.67014572982004,6.65156665948804,7.14984388127686,3.53460111295864,3.42460260610996,7.7301363830821,8.9155277478958,8.76889418667047,5.99292292196815,6.36021075577742,6.58695684128069,11.6044120405171,9.92147533786562,13.0888208003916,5.85852775267602,6.7712982553098,7.66284570999902,6.8447840186447,6.66880043037936,9.34728701848776,8.22354750409366,8.28560975461248,10.7930772450083,7.38786124748369,8.56887108371011,6.74744189655298,4.46390781623074,4.59483888430508,5.18322754582374,2.30716037769812,1.37158601084508,2.40957097853036,0.697966243118346,1.24278543901059,1.33545779656893,-6.27998161054388,-4.64247488788195,-6.94993259587969,1.68219340490254,0.670036745256527,1.19589599702577,4.53297819716001,3.82600790104601,4.02473439900358,3.26958589347892,4.6889621023916,3.49281839197388,5.23699370501663,2.71627750683378,4.35647554607154,5.45298177954453,4.09394968428662,6.95208263850401,0.428722232427964,-1.93055733711279,-0.474120394247053,-1.81522424908522,-1.13634797449732,-0.505357526694674,-5.82073655054274,-6.17020371352286,-6.69167814909609
"65","68_Conventional Cropland_Andisol",9.53713705507623,10.8130562945824,11.7864105300559,8.21665795739565,7.85882509186569,8.04221031034415,6.0389938562894,6.97022398973817,5.32190469426469,1.61483971399002,3.11858223517778,1.26377106243149,9.75816788567436,9.22364580069523,10.8021129516889,6.79699801295351,6.67030723528606,6.65180492448835,7.15052015006624,3.53551365070384,3.42570447048366,7.73039709333229,8.91604516174872,8.76917597412615,5.99285476710948,6.3601675323118,6.58702780367196,11.6044185545914,9.9214898581517,13.088909328748,5.85848495766786,6.77126054750895,7.66278142915633,6.84479133954958,6.66880350383982,9.34749541611721,8.22344028684449,8.28618295495543,10.7930021736689,7.38784657742104,8.56886595789016,6.74744588649008,4.4644400732246,4.59577396974594,5.18422346557384,2.311705039749,1.37222735505759,2.41155590550042,0.706653843780368,1.24940811921356,1.3423202471972,-6.28893389338093,-4.62547433722809,-6.96151606032613,1.68518534510768,0.676469509915077,1.20241736622014,4.53505260875712,3.82849260678297,4.02790766089784,3.27116112706766,4.68955607754147,3.49370255380014,5.23703516639422,2.71941608812627,4.35695865734832,5.45298177954034,4.09393684692126,6.95208263850612,0.427880407305106,-1.93056714471036,-0.474623776462267,-1.81562864147243,-1.13634335475423,-0.505634184788795,-5.83232191738995,-6.16849273896956,-6.77987889172401
"66","69_Conventional Cropland_Andisol",9.53716630769129,10.8130804484174,11.7864063264685,8.21660017920077,7.8587322168869,8.04199493363083,6.039022716665,6.97028086243255,5.32195412909676,1.61520780536958,3.11846809422683,1.26392458567908,9.7579919725455,9.22350641355298,10.8021070507846,6.79688947111024,6.67019765605745,6.65164329701755,7.15006140123559,3.53489421763339,3.42495671412482,7.73022031620166,8.91569431269485,8.76898491287508,5.99290108412997,6.36019685589123,6.58697967357126,11.6044141380331,9.92148001425091,13.0888493076923,5.85851398892085,6.77128612930037,7.66282504225587,6.84478638363721,6.66880142109385,9.34735411965766,8.22351299284587,8.2857942310363,10.7930530696524,7.38785652744353,8.56886943411901,6.74744318069307,4.46407904637005,4.59513957495449,5.18354826036703,2.3086312674665,1.37181315803994,2.41021300363692,0.70075024931859,1.2449025807498,1.33764989657552,-6.28253628052186,-4.63688050881685,-6.95322116967183,1.68315105137812,0.672091792758521,1.19798094287334,4.53364547467828,3.82680682983473,4.02575433541192,3.27009262894266,4.68915329573979,3.49310289512467,5.23700804686171,2.71728898453226,4.35663277405723,5.452981779543,4.09394555570637,6.95208263850463,0.428455809295226,-1.9305604167083,-0.474279417566106,-1.81535169652115,-1.13634652762164,-0.505444796707982,-5.82288068961741,-6.16872355775009,-6.71757873308874
"67","7_Unmanaged Previous Intensive Ag Land_Oxisol",9.53631961548336,10.8123761896533,11.7865174537142,8.21826968804603,7.86142617045183,8.04826658278913,6.03815842119668,6.96858687968196,5.3204401907842,1.60218325706184,3.12173393665475,1.25837890272382,9.76306290026588,9.22745835778753,10.8022680056123,6.80011093706116,6.67348511265953,6.65643281667594,7.16365896108508,3.55401792802441,3.44767420965256,7.73532575695446,8.92584885949651,8.77449121059226,5.99137821000194,6.359322799975,6.58839289076422,11.6045395338437,9.92176152799034,13.0905679019958,5.85765084709216,6.77052326742918,7.6615179643114,6.84491546186555,6.66885944384746,9.35141989033358,8.22140216584537,8.29712557408931,10.7915950514773,7.38756420578739,8.56876798562632,6.74752197994657,4.47471881735822,4.61407795270027,5.2028701337672,2.36793362135525,1.31464277281118,2.43321750973914,0.872665173195436,1.39301502233656,1.50512449035647,-7.02115850347983,-4.77816907542918,-7.83613758762866,1.75334907578527,0.831572899857912,1.35508133482121,4.57523849200422,3.87723425285826,4.09087682468456,3.30164216257075,4.70083705827999,3.51067029216509,5.23594089484346,2.77529108962989,4.36267600107779,5.45298177954034,4.09368650933184,6.95208263850278,0.397593698336517,-1.93120515312135,-0.495075881693819,-1.83491562764924,-1.13594644778573,-0.518059196800313,-7.73841388159893,-7.57319738737301,NA
"68","70_Protected Non-native Forest_Andisol",9.53739726070614,10.8132706975027,11.7863722169842,8.21614379847636,7.85799951131695,8.04029778104373,6.03924816450501,6.97072586355443,5.32233765139719,1.61795290063188,3.11756855967282,1.26506257719311,9.75660132221849,9.22239880776721,10.802059603665,6.79603923552937,6.66934208210378,6.65037664673119,7.1464665231894,3.53009893560574,3.41914089039428,7.72882367582539,8.91292427926994,8.76747437781037,5.99325181613986,6.3604262420785,6.58660140588345,11.6043790558816,9.92140199544704,13.0883738186678,5.85874127896125,6.77148622653413,7.66316565740426,6.84474603858875,6.66878478328841,9.34623651401085,8.22408645795609,8.28273209703146,10.7934562308107,7.38793471570654,8.56889680784653,6.7474218608973,4.46124532861908,4.59017931519187,5.1782016454763,2.28342636183598,1.365921360071,2.39928343258064,0.656132553379095,1.21149809417019,1.30319279259948,-6.27412734604564,-4.73993876923215,-6.94384338957316,1.66787174110152,0.639748896022508,1.16499665856732,4.5226110722684,3.81363571673505,4.00898606460101,3.26170975148238,4.68597590223229,3.4883868539748,5.23665000567365,2.70035897408332,4.35381689085258,5.45298177951623,4.09401372748193,6.95208263849598,0.432393657073193,-1.93051697622279,-0.471954747652827,-1.81351589478419,-1.13636660261126,-0.50418063742628,-5.93221246943134,-6.27344910580583,-6.58095806055188
"69","71_Protected Non-native Forest_Andisol",9.53741198905367,10.8132828030583,11.7863699861555,8.21611468215867,7.85795281992237,8.04018975025058,6.03926239829266,6.97075400246945,5.32236170807969,1.61811880670056,3.11751134795086,1.26513094879006,9.75651252946013,9.22232774442315,10.8020565263005,6.79598541526116,6.6692880897757,6.65029643295132,7.14623887274255,3.52979874586633,3.41877520951735,7.72873454892788,8.91274762384536,8.7673779207047,5.99327329677192,6.36044074348761,6.58657738646169,11.6043768126573,9.92139700165375,13.0883433912812,5.85875565905676,6.77149887534566,7.66318715786884,6.84474339284371,6.66878371059412,9.3461651167814,8.22412299504533,8.2825372312484,10.7934820212671,7.3879396797284,8.56889854922702,6.74742050387866,4.46106561856464,4.58986587496658,5.17785977957242,2.28177850705086,1.36541783591387,2.39857499732856,0.653413402994711,1.20949549085716,1.30113295326494,-6.27563235623683,-4.74696325290303,-6.94589595871324,1.66694198182598,0.637811705813955,1.16300964237985,4.5219119030585,3.81280403708046,4.00793055747452,3.26117833823985,4.6857734384669,3.48808720743452,5.23661874730304,2.69927319740993,4.35362338360379,5.45298177947217,4.09401804001222,6.95208263849899,0.432613226667041,-1.93051467901918,-0.471826672469013,-1.81341641830358,-1.13636764534376,-0.504111699087647,-5.94626040009133,-6.28387308808111,-6.5894328384045
"70","72_Protected Non-native Forest_Andisol",9.53740034759521,10.813273234954,11.7863717499818,8.21613769599733,7.85798972479944,8.04027513688437,6.03925114915114,6.9707317635046,5.32234269732846,1.61798775920319,3.11755656680207,1.26507694663928,9.75658271339472,9.22238391797851,10.8020589593532,6.79602795147731,6.66933076035159,6.65035982930279,7.14641879081695,3.53003596201163,3.41906419721885,7.72880499626493,8.91288725445337,8.76745416254136,5.99325632742101,6.36042928265687,6.58659637067131,11.6043785891166,9.92140094858016,13.0883674426825,5.85874429398321,6.77148887868087,7.66317016582911,6.84474548479136,6.66878455857983,9.3462215514241,8.22409411604089,8.28269125109396,10.7934616358225,7.38793575633475,8.56889717286173,6.74742157645629,4.46120765371986,4.59011359351249,5.17813000302391,2.28308127229451,1.36581687286835,2.39913500632373,0.655561366611708,1.21107713602454,1.30275977596561,-6.27442662463559,-4.74140886204155,-6.9442534105965,1.66767645218136,0.639341705189514,1.16457909957058,4.52246448972693,3.81346132485189,4.00876470657974,3.2615983419177,4.68593346787441,3.48832404067254,5.23664353595415,2.70013145768163,4.3537764666572,5.45298177949986,4.09401463168217,6.95208263849153,0.432439953572088,-1.9305164908078,-0.471927730010119,-1.8134948959516,-1.13636682309452,-0.504166088750706,-5.93511776414099,-6.27561434039082,-6.58261762943677
